time lick whlPos 
117.552 0.000 10.500 
117.611 0.000 10.500 
117.666 0.000 10.500 
117.723 0.000 10.500 
117.779 0.000 10.500 
117.835 0.000 10.500 
117.890 0.000 10.500 
117.945 0.000 10.500 
118.003 0.000 10.500 
118.078 0.000 10.500 
118.133 0.000 10.500 
118.191 0.000 10.500 
118.245 0.000 10.500 
118.301 0.000 10.500 
118.356 0.000 10.500 
118.411 0.000 10.500 
118.484 0.000 10.500 
118.540 0.000 10.500 
118.595 0.000 10.500 
118.653 0.000 10.500 
118.707 0.000 10.500 
118.763 0.000 10.500 
118.819 0.000 10.500 
118.879 0.000 10.500 
118.941 0.000 10.500 
118.998 0.000 10.500 
119.051 0.000 10.500 
119.108 0.000 10.500 
119.164 0.000 10.500 
119.222 0.000 10.500 
119.276 0.000 10.500 
119.331 0.000 10.500 
119.388 0.000 10.500 
119.445 0.000 10.500 
119.496 0.000 10.500 
119.550 0.000 10.500 
119.606 0.000 10.500 
119.659 0.000 10.500 
119.717 0.000 10.500 
119.777 0.000 10.500 
119.833 0.000 10.500 
119.890 0.000 10.500 
119.968 0.000 10.500 
120.027 0.000 10.500 
120.085 0.000 10.500 
120.143 0.000 10.500 
120.201 0.000 10.500 
120.261 0.000 10.500 
120.312 0.000 10.500 
120.373 0.000 10.500 
120.431 0.000 10.500 
120.483 0.000 10.500 
120.543 0.000 10.500 
120.598 0.000 10.500 
120.657 0.000 10.500 
120.717 0.000 10.500 
120.771 0.000 10.500 
120.825 0.000 10.500 
120.879 0.000 10.500 
120.934 0.000 10.500 
120.987 0.000 10.500 
121.042 0.000 10.500 
121.099 0.000 10.500 
121.157 0.000 10.500 
121.215 0.000 10.500 
121.270 0.000 10.500 
121.323 0.000 10.500 
121.378 0.000 10.500 
121.435 0.000 10.500 
121.488 0.000 10.500 
121.544 0.000 10.500 
121.599 0.000 10.500 
121.652 0.000 10.500 
121.705 0.000 10.500 
121.761 0.000 10.500 
121.815 0.000 10.500 
121.873 0.000 10.500 
121.933 0.000 10.500 
121.989 0.000 10.500 
122.043 0.000 10.500 
122.096 0.000 10.500 
122.152 0.000 10.500 
122.207 0.000 10.500 
122.258 0.000 10.500 
122.314 0.000 10.500 
122.368 0.000 10.500 
122.426 0.000 10.500 
122.485 0.000 10.500 
122.543 0.000 10.500 
122.596 0.000 10.500 
122.667 0.000 10.500 
122.723 0.000 10.500 
122.779 0.000 10.500 
122.835 0.000 10.500 
122.887 0.000 10.500 
122.943 0.000 10.500 
122.996 0.000 10.500 
123.052 0.000 10.500 
123.107 0.000 10.500 
123.162 0.000 10.500 
123.216 0.000 10.500 
123.268 0.000 10.500 
123.323 0.000 10.500 
123.382 0.000 10.500 
123.435 0.000 10.500 
123.490 0.000 10.500 
123.547 0.000 10.500 
123.602 0.000 10.500 
123.663 0.000 10.500 
123.717 0.000 10.500 
123.773 0.000 10.500 
123.827 0.000 10.500 
123.884 0.000 10.500 
123.941 0.000 10.500 
124.000 0.000 10.500 
124.056 0.000 10.500 
124.112 0.000 10.500 
124.165 0.000 10.500 
124.223 0.000 10.500 
124.279 0.000 10.500 
124.353 0.000 10.500 
124.408 0.000 10.500 
124.463 0.000 10.500 
124.521 0.000 10.500 
124.576 0.000 10.500 
124.632 0.000 10.500 
124.685 0.000 10.500 
124.742 0.000 10.500 
124.798 0.000 10.500 
124.853 0.000 10.500 
124.909 0.000 10.500 
124.967 0.000 10.500 
125.024 0.000 10.500 
125.079 0.000 10.500 
125.137 0.000 10.500 
125.191 0.000 10.500 
125.244 0.000 10.500 
125.298 0.000 10.500 
125.353 0.000 10.500 
125.406 0.000 10.500 
125.461 0.000 10.500 
125.516 0.000 10.500 
125.576 0.000 10.500 
125.633 0.000 10.500 
125.687 0.000 10.500 
125.745 0.000 10.500 
125.801 0.000 10.500 
125.854 0.000 10.500 
125.910 0.000 10.500 
125.965 0.000 10.500 
126.022 0.000 10.500 
126.077 0.000 10.500 
126.154 0.000 10.500 
126.208 0.000 10.500 
126.263 0.000 10.500 
126.317 0.000 10.500 
126.370 0.000 10.500 
126.426 0.000 10.500 
126.483 0.000 10.500 
126.538 0.000 10.500 
126.594 0.000 10.500 
126.651 0.000 10.500 
126.708 0.000 10.500 
126.764 0.000 10.500 
126.819 0.000 10.500 
126.875 0.000 10.500 
126.935 0.000 10.500 
126.991 0.000 10.500 
127.046 0.000 10.500 
127.105 0.000 10.500 
127.160 0.000 10.500 
127.219 0.000 10.500 
127.279 0.000 10.500 
127.335 0.000 10.500 
127.389 0.000 10.500 
127.466 0.000 10.500 
127.521 0.000 10.500 
127.576 0.000 10.500 
127.632 0.000 10.500 
127.687 0.000 10.500 
127.743 0.000 10.500 
127.799 0.000 10.500 
127.862 0.000 10.500 
127.919 0.000 10.500 
127.975 0.000 10.500 
128.029 0.000 10.500 
128.088 0.000 10.500 
128.145 0.000 10.500 
128.200 0.000 10.500 
128.255 0.000 10.500 
128.312 0.000 10.500 
128.387 0.000 10.500 
128.443 0.000 10.500 
128.499 0.000 10.500 
128.561 0.000 10.500 
128.602 0.000 10.500 
128.661 0.000 10.500 
128.716 0.000 10.500 
128.768 0.000 10.500 
128.830 0.000 10.500 
128.885 0.000 10.500 
128.939 0.000 10.500 
128.994 0.000 10.500 
129.052 0.000 10.500 
129.105 0.000 10.500 
129.161 0.000 10.500 
129.215 0.000 10.500 
129.271 0.000 10.500 
129.324 0.000 10.500 
129.381 0.000 10.500 
129.433 0.000 10.500 
129.489 0.000 10.500 
129.545 0.000 10.500 
129.599 0.000 10.500 
129.655 0.000 10.500 
129.711 0.000 10.500 
129.765 0.000 10.500 
129.824 0.000 10.500 
129.879 0.000 10.500 
129.933 0.000 10.500 
129.986 0.000 10.500 
130.046 0.000 10.500 
130.105 0.000 10.500 
130.161 0.000 10.500 
130.217 0.000 10.500 
130.281 0.000 10.500 
130.342 0.000 10.500 
130.398 0.000 10.500 
130.453 0.000 10.500 
130.511 0.000 10.500 
130.568 0.000 10.500 
130.624 0.000 10.500 
130.684 0.000 10.500 
130.740 0.000 10.500 
130.795 0.000 10.500 
130.850 0.000 10.500 
130.908 0.000 10.500 
130.966 0.000 10.500 
131.020 0.000 10.500 
131.076 0.000 10.500 
131.134 0.000 10.500 
131.191 0.000 10.500 
131.247 0.000 10.500 
131.300 0.000 10.500 
131.354 0.000 10.500 
131.408 0.000 10.500 
131.466 0.000 10.500 
131.523 0.000 10.500 
131.576 0.000 10.500 
131.631 0.000 10.500 
131.688 0.000 10.500 
131.746 0.000 10.500 
131.805 0.000 10.500 
131.858 0.000 10.500 
131.933 0.000 10.500 
131.988 0.000 10.500 
132.050 0.000 10.500 
132.104 0.000 10.500 
132.157 0.000 10.500 
132.214 0.000 10.500 
132.270 0.000 10.500 
132.330 0.000 10.500 
132.388 0.000 10.500 
132.446 0.000 10.500 
132.501 0.000 10.500 
132.558 0.000 10.500 
132.611 0.000 10.500 
132.667 0.000 10.500 
132.723 0.000 10.500 
132.780 0.000 10.500 
132.856 0.000 10.500 
132.913 0.000 10.500 
132.967 0.000 10.500 
133.028 0.000 10.500 
133.084 0.000 10.500 
133.143 0.000 10.500 
133.199 0.000 10.500 
133.256 0.000 10.500 
133.308 0.000 10.500 
133.361 0.000 10.500 
133.417 0.000 10.500 
133.474 0.000 10.500 
133.529 0.000 10.500 
133.584 0.000 10.500 
133.643 0.000 10.500 
133.701 0.000 10.500 
133.757 0.000 10.500 
133.813 0.000 10.500 
133.872 0.000 10.500 
133.928 0.000 10.500 
133.985 0.000 10.500 
134.059 0.000 10.500 
134.117 0.000 10.500 
134.170 0.000 10.500 
134.225 0.000 10.500 
134.276 0.000 10.500 
134.331 0.000 10.500 
134.392 0.000 10.500 
134.468 0.000 10.500 
134.527 0.000 10.500 
134.582 0.000 10.500 
134.637 0.000 10.500 
134.691 0.000 10.500 
134.744 0.000 10.500 
134.798 0.000 10.500 
134.873 0.000 10.500 
134.928 0.000 10.500 
134.981 0.000 10.500 
135.038 0.000 10.500 
135.092 0.000 10.500 
135.148 0.000 10.500 
135.204 0.000 10.500 
135.278 0.000 10.500 
135.331 0.000 10.500 
135.386 0.000 10.500 
135.442 0.000 10.500 
135.499 0.000 10.500 
135.556 0.000 10.500 
135.612 0.000 10.500 
135.686 0.000 10.500 
135.729 0.000 10.500 
135.788 0.000 10.500 
135.841 0.000 10.500 
135.894 0.000 10.500 
135.947 0.000 10.500 
135.999 0.000 10.500 
136.057 0.000 10.500 
136.112 0.000 10.500 
136.169 0.000 10.500 
136.224 0.000 10.500 
136.282 0.000 10.500 
136.341 0.000 10.500 
136.397 0.000 10.500 
136.454 0.000 10.500 
136.512 0.000 10.500 
136.570 0.000 10.500 
136.624 0.000 10.500 
136.685 0.000 10.500 
136.746 0.000 10.500 
136.803 0.000 10.500 
136.858 0.000 10.500 
136.917 0.000 10.500 
136.973 0.000 10.500 
137.029 0.000 10.500 
137.084 0.000 10.500 
137.140 0.000 10.500 
137.194 0.000 10.500 
137.255 0.000 10.500 
137.309 0.000 10.500 
137.365 0.000 10.500 
137.419 0.000 10.500 
137.469 0.000 10.500 
137.525 0.000 10.500 
137.584 0.000 10.500 
137.638 0.000 10.500 
137.696 0.000 10.500 
137.750 0.000 10.500 
137.805 0.000 10.500 
137.861 0.000 10.500 
137.915 0.000 10.500 
137.971 0.000 10.500 
138.026 0.000 10.500 
138.085 0.000 10.500 
138.139 0.000 10.500 
138.193 0.000 10.500 
138.254 0.000 10.500 
138.330 0.000 10.500 
138.386 0.000 10.500 
138.441 0.000 10.500 
138.495 0.000 10.500 
138.550 0.000 10.500 
138.606 0.000 10.500 
138.662 0.000 10.500 
138.716 0.000 10.500 
138.770 0.000 10.500 
138.827 0.000 10.500 
138.885 0.000 10.500 
138.941 0.000 10.500 
138.997 0.000 10.500 
139.053 0.000 10.500 
139.108 0.000 10.500 
139.182 0.000 10.500 
139.238 0.000 10.500 
139.297 0.000 10.500 
139.350 0.000 10.500 
139.406 0.000 10.500 
139.459 0.000 10.500 
139.517 0.000 10.500 
139.590 0.000 10.500 
139.647 0.000 10.500 
139.702 0.000 10.500 
139.758 0.000 10.500 
139.814 0.000 10.500 
139.871 0.000 10.500 
139.927 0.000 10.500 
139.987 0.000 10.500 
140.046 0.000 10.500 
140.105 0.000 10.500 
140.162 0.000 10.500 
140.216 0.000 10.500 
140.269 0.000 10.500 
140.325 0.000 10.500 
140.379 0.000 10.500 
140.433 0.000 10.500 
140.486 0.000 10.500 
140.542 0.000 10.500 
140.596 0.000 10.500 
140.658 0.000 10.500 
140.714 0.000 10.500 
140.769 0.000 10.500 
140.826 0.000 10.500 
140.882 0.000 10.500 
140.941 0.000 10.500 
141.015 0.000 10.500 
141.076 0.000 10.500 
141.120 0.000 10.500 
141.179 0.000 10.500 
141.237 0.000 10.500 
141.292 0.000 10.500 
141.346 0.000 10.500 
141.417 0.000 10.500 
141.475 0.000 10.500 
141.529 0.000 10.500 
141.583 0.000 10.500 
141.638 0.000 10.500 
141.694 0.000 10.500 
141.749 0.000 10.500 
141.823 0.000 10.500 
141.880 0.000 10.500 
141.935 0.000 10.500 
141.991 0.000 10.500 
142.044 0.000 10.500 
142.100 0.000 10.500 
142.158 0.000 10.500 
142.216 0.000 10.500 
142.271 0.000 10.500 
142.326 0.000 10.500 
142.385 0.000 10.500 
142.444 0.000 10.500 
142.497 0.000 10.500 
142.553 0.000 10.500 
142.609 0.000 10.500 
142.668 0.000 10.500 
142.726 0.000 10.500 
142.782 0.000 10.500 
142.843 0.000 10.500 
142.903 0.000 10.500 
142.959 0.000 10.500 
143.016 0.000 10.500 
143.074 0.000 10.500 
143.132 0.000 10.500 
143.188 0.000 10.500 
143.247 0.000 10.500 
143.305 0.000 10.500 
143.358 0.000 10.500 
143.415 0.000 10.500 
143.469 0.000 10.500 
143.523 0.000 10.500 
143.579 0.000 10.500 
143.655 0.000 10.500 
143.712 0.000 10.500 
143.770 0.000 10.500 
143.823 0.000 10.500 
143.878 0.000 10.500 
143.933 0.000 10.500 
143.989 0.000 10.500 
144.050 0.000 10.500 
144.109 0.000 10.500 
144.170 0.000 10.500 
144.227 0.000 10.500 
144.283 0.000 10.500 
144.343 0.000 10.500 
144.417 0.000 10.500 
144.471 0.000 10.500 
144.529 0.000 10.500 
144.586 0.000 10.500 
144.642 0.000 10.500 
144.700 0.000 10.500 
144.755 0.000 10.500 
144.813 0.000 10.500 
144.870 0.000 10.500 
144.930 0.000 10.500 
144.984 0.000 10.500 
145.047 0.000 10.500 
145.103 0.000 10.500 
145.156 0.000 10.500 
145.221 0.000 10.500 
145.278 0.000 10.500 
145.333 0.000 10.500 
145.388 0.000 10.500 
145.442 0.000 10.500 
145.494 0.000 10.500 
145.552 0.000 10.500 
145.606 0.000 10.500 
145.661 0.000 10.500 
145.720 0.000 10.500 
145.793 0.000 10.500 
145.847 0.000 10.500 
145.903 0.000 10.500 
145.957 0.000 10.500 
146.012 0.000 10.500 
146.068 0.000 10.500 
146.129 0.000 10.500 
146.192 0.000 10.500 
146.251 0.000 10.500 
146.305 0.000 10.500 
146.361 0.000 10.500 
146.417 0.000 10.500 
146.473 0.000 10.500 
146.528 0.000 10.500 
146.582 0.000 10.500 
146.639 0.000 10.500 
146.692 0.000 10.500 
146.746 0.000 10.500 
146.805 0.000 10.500 
146.860 0.000 10.500 
146.920 0.000 10.500 
146.976 0.000 10.500 
147.030 0.000 10.500 
147.108 0.000 10.500 
147.169 0.000 10.500 
147.224 0.000 10.500 
147.279 0.000 10.500 
147.337 0.000 10.500 
147.396 0.000 10.500 
147.454 0.000 10.500 
147.509 0.000 10.500 
147.566 0.000 10.500 
147.621 0.000 10.500 
147.676 0.000 10.500 
147.732 0.000 10.500 
147.787 0.000 10.500 
147.842 0.000 10.500 
147.898 0.000 10.500 
147.971 0.000 10.500 
148.027 0.000 10.500 
148.084 0.000 10.500 
148.143 0.000 10.500 
148.197 0.000 10.500 
148.257 0.000 10.500 
148.315 0.000 10.500 
148.371 0.000 10.500 
148.429 0.000 10.500 
148.483 0.000 10.500 
148.538 0.000 10.500 
148.593 0.000 10.500 
148.652 0.000 10.500 
148.708 0.000 10.500 
148.766 0.000 10.500 
148.822 0.000 10.500 
148.877 0.000 10.500 
148.934 0.000 10.500 
148.989 0.000 10.500 
149.044 0.000 10.500 
149.099 0.000 10.500 
149.153 0.000 10.500 
149.208 0.000 10.500 
149.263 0.000 10.500 
149.307 0.000 10.500 
149.383 0.000 10.500 
149.438 0.000 10.500 
149.494 0.000 10.500 
149.548 0.000 10.500 
149.605 0.000 10.500 
149.660 0.000 10.500 
149.716 0.000 10.500 
149.768 0.000 10.500 
149.825 0.000 10.500 
149.881 0.000 10.500 
149.939 0.000 10.500 
150.014 0.000 10.500 
150.070 0.000 10.500 
150.127 0.000 10.500 
150.182 0.000 10.500 
150.239 0.000 10.500 
150.299 0.000 10.500 
150.358 0.000 10.500 
150.418 0.000 10.500 
150.474 0.000 10.500 
150.529 0.000 10.500 
150.572 0.000 10.500 
150.631 0.000 10.500 
150.688 0.000 10.500 
150.746 0.000 10.500 
150.804 0.000 10.500 
150.857 0.000 10.500 
150.912 0.000 10.500 
150.970 0.000 10.500 
151.029 0.000 10.500 
151.089 0.000 10.500 
151.147 0.000 10.500 
151.202 0.000 10.500 
151.278 0.000 10.500 
151.332 0.000 10.500 
151.388 0.000 10.500 
151.444 0.000 10.500 
151.496 0.000 10.500 
151.555 0.000 10.500 
151.609 0.000 10.500 
151.686 0.000 10.500 
151.747 0.000 10.500 
151.802 0.000 10.500 
151.857 0.000 10.500 
151.911 0.000 10.500 
151.966 0.000 10.500 
152.021 0.000 10.500 
152.096 0.000 10.500 
152.151 0.000 10.500 
152.206 0.000 10.500 
152.263 0.000 10.500 
